127.0.0.1 - - [26/Oct/2024:10:58:59 +0000] "GET / HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:46 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:46 +0000] "GET /ecole/faces/javax.faces.resource/components.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:46 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:46 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery-plugins.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:46 +0000] "GET /ecole/faces/javax.faces.resource/core.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:46 +0000] "GET /ecole/faces/javax.faces.resource/components.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:47 +0000] "GET /ecole/faces/adminPortal.xhtml HTTP/1.1" 200 1924
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/afficherEleve.xhtml HTTP/1.1" 200 7331
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/javax.faces.resource/theme.css?ln=primefaces-saga&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/javax.faces.resource/components.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/javax.faces.resource/components.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/javax.faces.resource/core.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery-plugins.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:10:59:56 +0000] "GET /ecole/faces/javax.faces.resource/touch/touchswipe.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/afficherEmploiDuTemps.xhtml HTTP/1.1" 200 5205
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/theme.css?ln=primefaces-saga&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/components.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery-plugins.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/core.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/components.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/touch/touchswipe.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:05 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.woff2?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:09 +0000] "POST /ecole/faces/afficherEmploiDuTemps.xhtml HTTP/1.1" 200 5499
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/ajouterClasse.xhtml HTTP/1.1" 200 7873
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/javax.faces.resource/components.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/javax.faces.resource/theme.css?ln=primefaces-saga&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery-plugins.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/javax.faces.resource/core.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/javax.faces.resource/components.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:25 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.woff2?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:48 +0000] "POST /ecole/faces/ajouterClasse.xhtml HTTP/1.1" 200 222
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:58 +0000] "GET /ecole/faces/ajouterCours.xhtml HTTP/1.1" 200 3438
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:58 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:58 +0000] "GET /ecole/faces/javax.faces.resource/theme.css?ln=primefaces-saga&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:58 +0000] "GET /ecole/faces/javax.faces.resource/components.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:58 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:58 +0000] "GET /ecole/faces/javax.faces.resource/core.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:58 +0000] "GET /ecole/faces/javax.faces.resource/components.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:00:58 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery-plugins.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:08 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.woff2?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:08 +0000] "POST /ecole/faces/ajouterCours.xhtml HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/ajouterNote.xhtml HTTP/1.1" 200 5479
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/javax.faces.resource/theme.css?ln=primefaces-saga&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/javax.faces.resource/components.css?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/javax.faces.resource/components.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/javax.faces.resource/core.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/javax.faces.resource/jquery/jquery-plugins.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:17 +0000] "GET /ecole/faces/javax.faces.resource/touch/touchswipe.js?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:25 +0000] "GET /ecole/faces/javax.faces.resource/primeicons/primeicons.woff2?ln=primefaces&v=13.0.4 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:25 +0000] "POST /ecole/faces/ajouterNote.xhtml HTTP/1.1" 200 4039
0:0:0:0:0:0:0:1 - - [26/Oct/2024:11:01:28 +0000] "POST /ecole/faces/ajouterNote.xhtml HTTP/1.1" 200 4031
